# stem	class	alternations	source	provenance	target	verdict	impact	forms	blast_radius	evidence	examples
#
# CANDIDATES, NOT ENTRIES. Proposed loan stems mined from Wikidata labels by
# scripts/mine_wikidata_labels.py. Nothing here is applied: the stem inventory is what
# holds the false-positive rate at zero, and it stays hand-reviewed.
#
# Wikidata labels are aligned by construction — one item, a `be` label and a
# `be-tarask` label — so there is no sentence alignment and no similarity threshold
# here, and no bias from either. Wikidata is CC0.
#
# Only differences that are IN SCOPE (differ solely by modelled alternations) and that
# need a stem (l, i, e, g, eu — not bare softness) become candidates.
#
# verdict       what 17M tokens of genuine be-tarask say about the blast radius:
#                 supported  Taraškievica writes the converted form and not the original
#                 refuted    it writes the ORIGINAL — the stem would corrupt real words
#                 unknown    too rare there to say; read the blast radius yourself
#               Weak evidence, treated as weak: an unconverted form on be-tarask looks
#               exactly like a refutation, so `unknown` rejects nothing.
# impact        tokens in data/corpora/frequency_be.tsv this stem would resolve
# forms         how many distinct forms it matches there
# blast_radius  the most frequent of those forms. THIS IS THE REVIEW COLUMN: longest
#               match only protects against a false friend when a native guard already
#               exists, so if a listed form is ordinary Belarusian vocabulary, add the
#               guard in the same pass. A ! marks forms the converter currently leaves
#               alone — those are what would start changing.
# evidence      the counts behind the verdict, so it can be checked rather than believed.
#
# Sorted by verdict, then impact. NOT by impact alone: a short stem matching native
# vocabulary has the largest blast radius by construction, so impact order puts the
# most destructive candidates at the top — `бел` from Бела → Бэла scores 454,828, and
# all of it is беларускі, беларусь, Беларусі. Supported first means the top of this
# file is work worth doing.
гросглокнер	loan	e,l	Wikidata Q3388	derived	гросглёкнэр	unknown	0	0	-	-	Гросглокнер→Гросглёкнэр
гротгер	loan	e	Wikidata Q714401	derived	гротгэр	unknown	0	0	-	-	Гротгер→Гротгэр
грунло	loan	l	Wikidata Q72991	derived	грунлё	unknown	0	0	-	-	Грунло→Грунлё
грымельсгаўзен	loan	e	Wikidata Q31220	derived	грымэльсгаўзэн	unknown	0	0	-	-	Грымельсгаўзен→Грымэльсгаўзэн
грэвенмахер	loan	e	Wikidata Q215826	derived	грэвэнмахэр	unknown	0	0	-	-	Грэвенмахер→Грэвэнмахэр
гуантанамер	loan	e	Wikidata Q1168686,Q835454	derived	гуантанамэр	unknown	0	0	-	-	Гуантанамера→Гуантанамэра Гуантанамера→Гуантанамэра
гуачымантонес	loan	e	Wikidata Q2989048	derived	гуачымантонэс	unknown	0	0	-	-	Гуачымантонес→Гуачымантонэс
гувер	loan	e	Wikidata Q35236	derived	гувэр	unknown	0	0	-	-	Гувер→Гувэр
гугенберг	loan	e	Wikidata Q65121	derived	гугенбэрг	unknown	0	0	-	-	Гугенберг→Гугенбэрг
гудэрмес	loan	e	Wikidata Q134693	derived	гудэрмэс	unknown	0	0	-	-	Гудэрмес→Гудэрмэс
гулбенск	loan	e	Wikidata Q209187	derived	гулбэнск	unknown	0	0	-	-	Гулбенскі→Гулбэнскі
гуменнэ	loan	e	Wikidata Q502264	derived	гумэннэ	unknown	0	0	-	-	Гуменнэ→Гумэннэ
гумерсбах	loan	e	Wikidata Q679685	derived	гумэрсбах	unknown	0	0	-	-	Гумерсбах→Гумэрсбах
гутэнберг	loan	e	Wikidata Q158075	derived	гутэнбэрг	unknown	0	0	-	-	Гутэнберга→Гутэнбэрга
гюйгенс	loan	e	Wikidata Q39599	derived	гюйгэнс	unknown	0	0	-	-	Гюйгенс→Гюйгэнс
гюльмамедаў	loan	e	Wikidata Q1975211	derived	гюльмамэдаў	unknown	0	0	-	-	Гюльмамедаў→Гюльмамэдаў
гібралтар	loan	l	Wikidata Q1410	derived	гібральтар	unknown	0	0	-	-	Гібралтар→Гібральтар
гібралтарск	loan	l	Wikidata Q41429	derived	гібральтарск	unknown	0	0	-	-	Гібралтарскі→гібральтарскі
гідралаз	loan	l	Wikidata Q96286	derived	гідраляз	unknown	0	0	-	-	гідралазы→гідралязы
гідрасфер	loan	e	Wikidata Q83169	derived	гідрасфэр	unknown	0	0	-	-	гідрасфера→гідрасфэра
гідраэнергетык	loan	e	Wikidata Q13030550	derived	гідраэнэргетык	unknown	0	0	-	-	Гідраэнергетыка→Гідраэнэргетыка
гізел	loan	e	Wikidata Q232039	derived	гізэл	unknown	0	0	-	-	Гізела→Гізэла
гілберт	loan	e	Wikidata Q51684	derived	гілбэрт	unknown	0	0	-	-	Гілберт→Гілбэрт
гільберт	loan	e	Wikidata Q183167,Q41585	derived	гільбэрт	unknown	0	0	-	-	Гільберт→Гільбэрт Гільберт→Гільбэрт Гільберт→Гільбэрт
гільзен	loan	e	Wikidata Q5406977	derived	гільзэн	unknown	0	0	-	-	Гільзен→Гільзэн
гільф	loan	i	Wikidata Q59105	derived	гыльф	unknown	0	0	-	-	Гільфі→Гыльфі
гінекалагічн	loan	e,l	Wikidata Q60775893	derived	гінэкалягічн	unknown	0	0	-	-	Гінекалагічны→Гінэкалягічны
гінекалогі	loan	e,l	Wikidata Q1221899	derived	гінэкалёгі	unknown	0	0	-	-	гінекалогія→гінэкалёгія
гінзберг	loan	e	Wikidata Q6711	derived	гінзбэрг	unknown	0	0	-	-	Гінзберг→Гінзбэрг
гіпербал	loan	e	Wikidata Q165301,Q181036	derived	гіпэрбал	unknown	0	0	-	-	гіпербала→гіпэрбала гіпербала→гіпэрбала Гіпербала→Гіпэрбала
гіпердактылічна	loan	e	Wikidata Q4138719	derived	гіпэрдактылічна	unknown	0	0	-	-	Гіпердактылічная→Гіпэрдактылічная
гіперсексуальнасць	loan	e	Wikidata Q267907	derived	гіпэрсэксуальнасьць	unknown	0	0	-	-	гіперсексуальнасць→гіпэрсэксуальнасьць
гіпертэкст	loan	e	Wikidata Q93241	derived	гіпэртэкст	unknown	0	0	-	-	Гіпертэкст→гіпэртэкст
гіпертэнзі	loan	e	Wikidata Q41861	derived	гіпэртэнзі	unknown	0	0	-	-	гіпертэнзія→гіпэртэнзія
гіперыён	loan	e	Wikidata Q179209	derived	гіпэрыён	unknown	0	0	-	-	Гіперыён→Гіпэрыён
гіперінфляцы	loan	e	Wikidata Q185565	derived	гіпэрінфляцы	unknown	0	0	-	-	Гіперінфляцыя→гіпэрінфляцыя
гісен	loan	e	Wikidata Q3874	derived	гісэн	unknown	0	0	-	-	Гісен→Гісэн
гісласан	loan	l	Wikidata Q549425	derived	гісьлясан	unknown	0	0	-	-	Гісласан→Гісьлясан
даведыйск	loan	e	Wikidata Q4163989	derived	давэдыйск	unknown	0	0	-	-	Даведыйскі→Давэдыйскі
дакалумбав	loan	l	Wikidata Q2590372	derived	дакалюмбав	unknown	0	0	-	-	Дакалумбава→Дакалюмбава
дактыласкапі	loan	l	Wikidata Q1435618	derived	дактыляскапі	unknown	0	0	-	-	дактыласкапія→дактыляскапія
даламіт	loan	l	Wikidata Q167741	derived	даляміт	unknown	0	0	-	-	даламіт→даляміт
далан	loan	l	Wikidata Q551861	derived	далян	unknown	0	0	-	-	Далан→Далян
далароз	loan	l	Wikidata Q214077	derived	даляроз	unknown	0	0	-	-	Далароза→Даляроза
далын	loan	l	Wikidata Q157472,Q2011658	derived	далін	unknown	0	0	-	-	Далына→Даліна Далына→Даліна
далынск	loan	l	Wikidata Q1035580,Q2010598	derived	далінск	unknown	0	0	-	-	Далынскі→Далінскі Далынскі→Далінскі
дамаклоід	loan	l	Wikidata Q1621992	derived	дамаклёід	unknown	0	0	-	-	Дамаклоіды→Дамаклёіды
даменна	loan	e	Wikidata Q32635	derived	дамэнна	unknown	0	0	-	-	даменнае→дамэннае
данфермлін	loan	e	Wikidata Q211950	derived	данфэрмлін	unknown	0	0	-	-	Данфермлін→Данфэрмлін
джазмен	loan	e	Wikidata Q15981151	derived	джазмэн	unknown	0	0	-	-	джазмен→джазмэн
джанлук	loan	l	Wikidata Q22237703	derived	джанлюк	unknown	0	0	-	-	Джанлука→Джанлюка
джанлуідж	loan	l	Wikidata Q68060	derived	джанлюідж	unknown	0	0	-	-	Джанлуіджы→Джанлюіджы
джыгме	loan	e	Wikidata Q318177,Q298020	derived	джыгмэ	unknown	0	0	-	-	Джыгме→Джыгмэ Джыгме→Джыгмэ Джыгме→Джыгмэ
джыралам	loan	l	Wikidata Q164823	derived	джыралям	unknown	0	0	-	-	Джыралама→Джыраляма
джэніфер	loan	e	Wikidata Q172044,Q189490	derived	джэніфэр	unknown	0	0	-	-	Джэніфер→Джэніфэр Джэніфер→Джэніфэр Джэніфер→Джэніфэр
джэральд	loan	l	Wikidata Q9582	derived	джэралд	unknown	0	0	-	-	Джэральд→Джэралд
джэрмейн	loan	e	Wikidata Q188746	derived	джэрмэйн	unknown	0	0	-	-	Джэрмейн→Джэрмэйн
джэсік	loan	i	Wikidata Q173585,Q254018	derived	джэсык	unknown	0	0	-	-	Джэсіка→Джэсыка Джэсіка→Джэсыка Джэсіка→Джэсыка
джэферсан	loan	e	Wikidata Q162269,Q16300824	derived	джэфэрсан	unknown	0	0	-	-	Джэферсан→Джэфэрсан Джэферсан→Джэфэрсан Джэферсан→Джэфэрсан
дзаферан	loan	e	Wikidata Q495277	derived	дзафэран	unknown	0	0	-	-	Дзаферані→Дзафэрані
дзюамель	loan	e	Wikidata Q19794	derived	дзюамэль	unknown	0	0	-	-	Дзюамель→Дзюамэль
дзюменіль	loan	e	Wikidata Q203371	derived	дзюмэніль	unknown	0	0	-	-	Дзюменіль→Дзюмэніль
дзюпен	loan	e	Wikidata Q432760	derived	дзюпэн	unknown	0	0	-	-	Дзюпен→Дзюпэн
дзюсеп	loan	e	Wikidata Q205319	derived	дзюсэп	unknown	0	0	-	-	Дзюсеп→Дзюсэп
дзіран	loan	i	Wikidata Q1974190	derived	дзыран	unknown	0	0	-	-	Дзіран→Дзыран
допельгангер	loan	e	Wikidata Q461363	derived	допэльгангер	unknown	0	0	-	-	Допельгангер→допэльгангер
дорсет	loan	e	Wikidata Q23159	derived	дорсэт	unknown	0	0	-	-	Дорсет→Дорсэт
драмен	loan	e	Wikidata Q26525	derived	драмэн	unknown	0	0	-	-	Драмен→Драмэн
дызель	loan	e	Wikidata Q178166	derived	дызэль	unknown	0	0	-	-	Дызель→Дызэль
дызельн	loan	e	Wikidata Q174174	derived	дызэльн	unknown	0	0	-	-	дызельны→дызэльны
дызельна	loan	e	Wikidata Q38423	derived	дызэльна	unknown	0	0	-	-	дызельнае→дызэльнае
дысплей	loan	e	Wikidata Q327065	derived	дысплэй	unknown	0	0	-	-	дысплей→дысплэй
дыяксід	loan	i	Wikidata Q1997	derived	дыяксыд	unknown	0	0	-	-	дыяксід→дыяксыд
дыямед	loan	e	Wikidata Q208256	derived	дыямэд	unknown	0	0	-	-	Дыямед→Дыямэд
дэвелаперска	loan	e	Wikidata Q695829	derived	дэвэлапэрска	unknown	0	0	-	-	дэвелаперская→дэвэлапэрская
дэкаланізацы	loan	l	Wikidata Q119265415	derived	дэкалянізацы	unknown	0	0	-	-	дэкаланізацыі→дэкалянізацыі
дэкамерон	loan	e	Wikidata Q16438	derived	дэкамэрон	unknown	0	0	-	-	Дэкамерон→Дэкамэрон
дэлар	loan	l	Wikidata Q64071790	derived	дэляр	unknown	0	0	-	-	Дэлара→Дэляра
дэлару-мардрус	loan	l	Wikidata Q3087508	derived	дэляру-мардрус	unknown	0	0	-	-	Дэлару-Мардрус→Дэляру-Мардрус
дэлон	loan	l	Wikidata Q106529	derived	дэлён	unknown	0	0	-	-	Дэлон→Дэлён
дэлфт	loan	l	Wikidata Q690	derived	дэльфт	unknown	0	0	-	-	Дэлфт→Дэльфт
дэменцы	loan	e	Wikidata Q83030	derived	дэмэнцы	unknown	0	0	-	-	дэменцыя→дэмэнцыя
дэметр	loan	e	Wikidata Q40730	derived	дэмэтр	unknown	0	0	-	-	Дэметра→Дэмэтра
дэнвер	loan	e	Wikidata Q16554,Q162954	derived	дэнвэр	unknown	0	0	-	-	Дэнвер→Дэнвэр Дэнвер→Дэнвэр
дэнзел	loan	e	Wikidata Q42101	derived	дэнзэл	unknown	0	0	-	-	Дэнзел→Дэнзэл
дэсклот	loan	l	Wikidata Q2621130	derived	дэсклёт	unknown	0	0	-	-	Дэсклот→Дэсклёт
дэсмет	loan	e	Wikidata Q58369565	derived	дэсмэт	unknown	0	0	-	-	Дэсмет→Дэсмэт
дэфенс	loan	e	Wikidata Q1024338	derived	дэфэнс	unknown	0	0	-	-	Дэфенса→Дэфэнса
дэцыметровы	loan	e	Wikidata Q628096	derived	дэцымэтровы	unknown	0	0	-	-	Дэцыметровыя→дэцымэтровыя
д’аламбер	loan	e,l	Wikidata Q153232	derived	д’алямбэр	unknown	0	0	-	-	д’Аламбер→д’Алямбэр
евангеліст	loan	e	Wikidata Q86297723	derived	эвангеліст	unknown	0	0	-	-	Евангеліста→Эвангеліста
ездр	loan	e	Wikidata Q131635	derived	эздр	unknown	0	0	-	-	Ездры→Эздры
езекііл	loan	e	Wikidata Q178390	derived	езэкііл	unknown	0	0	-	-	Езекііля→Езэкііля
емелк	loan	e	Wikidata Q54624070	derived	емэлк	unknown	0	0	-	-	Емелка→Емэлка
жавенель	loan	e	Wikidata Q21294765	derived	жавэнэль	unknown	0	0	-	-	Жавенель→Жавэнэль
жак-лу	loan	l	Wikidata Q83155	derived	жак-лю	unknown	0	0	-	-	Жак-Луі→Жак-Люі
жан-бедэль	loan	e	Wikidata Q162708	derived	жан-бэдэль	unknown	0	0	-	-	Жан-Бедэль→Жан-Бэдэль
жан-клод	loan	l	Wikidata Q308840,Q57661	derived	жан-клёд	unknown	0	0	-	-	Жан-Клод→Жан-Клёд Жан-Клод→Жан-Клёд
жан-лу	loan	l	Wikidata Q309898,Q713235	derived	жан-лю	unknown	0	0	-	-	Жан-Луі→Жан-Люі Жан-Луі→Жан-Люі Жан-Луі→Жан-Люі
жандармеры	loan	e	Wikidata Q204310	derived	жандармэры	unknown	0	0	-	-	жандармерыя→жандармэрыя
жмерынск	loan	e	Wikidata Q2996213	derived	жмэрынск	unknown	0	0	-	-	Жмерынскі→Жмэрынскі
жувенэ	loan	e	Wikidata Q712455	derived	жувэнэ	unknown	0	0	-	-	Жувенэ→Жувэнэ
жыльбер	loan	e	Wikidata Q516283	derived	жыльбэр	unknown	0	0	-	-	Жыльбер→Жыльбэр
жылібер	loan	e	Wikidata Q2621687	derived	жылібэр	unknown	0	0	-	-	Жылібер→Жылібэр
жэнеўск	loan	e	Wikidata Q684661	derived	жэнэўск	unknown	0	0	-	-	Жэнеўскі→Жэнэўскі
жэнеўска	loan	e	Wikidata Q6403	derived	жэнэўска	unknown	0	0	-	-	Жэнеўскае→Жэнэўскае
жэнеўскі	loan	e	Wikidata Q133536,Q957806	derived	жэнэўскі	unknown	0	0	-	-	Жэнеўскія→Жэнэўскія Жэнеўскія→Жэнэўскія
загальці	loan	i	Wikidata Q4183399	derived	загальцы	unknown	0	0	-	-	Загальці→Загальцы
залаэгерсег	loan	e	Wikidata Q60037,Q144952	derived	залаэгерсэг	unknown	0	0	-	-	Залаэгерсег→Залаэгерсэг Залаэгерсег→Залаэгерсэг
залман	loan	l	Wikidata Q299100	derived	зальман	unknown	0	0	-	-	Залман→Зальман
зальцведэль	loan	e	Wikidata Q486985	derived	зальцвэдэль	unknown	0	0	-	-	Зальцведэль→Зальцвэдэль
зальцкамергут	loan	e	Wikidata Q266703	derived	зальцкамэргут	unknown	0	0	-	-	Зальцкамергут→Зальцкамэргут
замбез	loan	e	Wikidata Q43106	derived	замбэз	unknown	0	0	-	-	Замбезі→Замбэзі
зангергаўзен	loan	e	Wikidata Q502434	derived	зангергаўзэн	unknown	0	0	-	-	Зангергаўзен→Зангергаўзэн
зандгаўзен	loan	e	Wikidata Q639525	derived	зандгаўзэн	unknown	0	0	-	-	Зандгаўзен→Зандгаўзэн
занзібар	loan	i	Wikidata Q1774,Q2222874	derived	занзыбар	unknown	0	0	-	-	Занзібар→Занзыбар Занзібар→Занзыбар
зарнен	loan	e	Wikidata Q63964	derived	зарнэн	unknown	0	0	-	-	Зарнен→Зарнэн
затлерс	loan	e	Wikidata Q182673	derived	затлэрс	unknown	0	0	-	-	Затлерс→Затлэрс
заходнееўрапейск	loan	e	Wikidata Q189946	derived	заходнеэўрапейск	unknown	0	0	-	-	Заходнееўрапейскі→Заходнеэўрапейскі
здэнек	loan	e	Wikidata Q55552687,Q169027	derived	здэнэк	unknown	0	0	-	-	Здэнек→Здэнэк Здэнек→Здэнэк
зебр	loan	e	Wikidata Q32789,Q219565	derived	зэбр	unknown	0	0	-	-	зебра→зэбра Зебра→Зэбра
зебрава	loan	e	Wikidata Q169468	derived	зэбрава	unknown	0	0	-	-	Зебравая→Зэбравая
зебудж	loan	e	Wikidata Q44573	derived	зэбудж	unknown	0	0	-	-	Зебудж→Зэбудж
зейлстр	loan	e,l	Wikidata Q380970	derived	зэйльстр	unknown	0	0	-	-	Зейлстра→Зэйльстра
зейс-інкварт	loan	e	Wikidata Q650219	derived	зэйс-інкварт	unknown	0	0	-	-	Зейс-Інкварт→Зэйс-Інкварт
зейтун	loan	e	Wikidata Q44392	derived	зэйтун	unknown	0	0	-	-	Зейтун→Зэйтун
зелігенштат	loan	e	Wikidata Q516529	derived	зэлігенштат	unknown	0	0	-	-	Зелігенштат→Зэлігенштат
зембін	loan	e	Wikidata Q2061031	derived	зэмбін	unknown	0	0	-	-	Зембін→Зэмбін
зембінк	loan	e	Wikidata Q13032299	derived	зэмбінк	unknown	0	0	-	-	Зембінка→Зэмбінка
зембінск	loan	e	Wikidata Q6494849,Q6494859	derived	зэмбінск	unknown	0	0	-	-	Зембінскі→Зэмбінскі Зембінскі→Зэмбінскі Зембінскі→Зэмбінскі Зембінскі→Зэмбінскі
земгал	loan	e	Wikidata Q287800	derived	зэмгал	unknown	0	0	-	-	Земгалы→зэмгалы
земгалс	loan	e	Wikidata Q366054	derived	зэмгалс	unknown	0	0	-	-	Земгалс→Зэмгалс
земун	loan	e	Wikidata Q189419	derived	зэмун	unknown	0	0	-	-	Земун→Зэмун
зенфтэнберг	loan	e	Wikidata Q491754	derived	зэнфтэнбэрг	unknown	0	0	-	-	Зенфтэнберг→Зэнфтэнбэрг
зеніт	loan	e	Wikidata Q82806	derived	зэніт	unknown	0	0	-	-	Зеніт→зэніт
зенітн	loan	e	Wikidata Q109924081	derived	зэнітн	unknown	0	0	-	-	зенітны→зэнітны
зеніц	loan	e	Wikidata Q184046	derived	зэніц	unknown	0	0	-	-	Зеніца→Зэніца
зеніцка-добайск	loan	e	Wikidata Q18253	derived	зэніцка-добайск	unknown	0	0	-	-	Зеніцка-Добайскі→Зэніцка-Добайскі
зестафон	loan	e	Wikidata Q734315,Q568664	derived	зэстафон	unknown	0	0	-	-	Зестафоні→Зэстафоні Зестафоні→Зэстафоні
зефір	loan	e	Wikidata Q191368,Q321797	derived	зэфір	unknown	0	0	-	-	Зефір→Зэфір зефір→зэфір
зомерфельд	loan	e	Wikidata Q77078	derived	зомэрфэльд	unknown	0	0	-	-	Зомерфельд→Зомэрфэльд
зубель	loan	e	Wikidata Q390912	derived	зубэль	unknown	0	0	-	-	Зубель→Зубэль
зутнер	loan	e	Wikidata Q18456	derived	зутнэр	unknown	0	0	-	-	Зутнер→Зутнэр
зынджырлы-медрэсэ	loan	e	Wikidata Q2792158	derived	зынджырлы-мэдрэсэ	unknown	0	0	-	-	Зынджырлы-медрэсэ→Зынджырлы-мэдрэсэ
зюлтэ-варэгем	loan	l	Wikidata Q376635	derived	зюльтэ-варэгем	unknown	0	0	-	-	Зюлтэ-Варэгем→Зюльтэ-Варэгем
зіберт	loan	e,i	Wikidata Q656456	derived	зыбэрт	unknown	0	0	-	-	Зіберт→Зыбэрт
зіверт	loan	e,i	Wikidata Q103246	derived	зывэрт	unknown	0	0	-	-	зіверт→зывэрт
зігмунд	loan	i	Wikidata Q9215	derived	зыгмунд	unknown	0	0	-	-	Зігмунд→Зыгмунд
зігнем	loan	e,i	Wikidata Q150137	derived	зыгнэм	unknown	0	0	-	-	Зігнема→Зыгнэма
зігот	loan	i	Wikidata Q170145	derived	зыгот	unknown	0	0	-	-	зігота→Зыгота
зідан	loan	i	Wikidata Q1835	derived	зыдан	unknown	0	0	-	-	Зідан→Зыдан
зідз	loan	i	Wikidata Q471010	derived	зыдз	unknown	0	0	-	-	Зідзі→Зыдзі
кааператыў	loan	e	Wikidata Q745877	derived	каапэратыў	unknown	0	0	-	-	кааператыў→каапэратыў
кааператыўн	loan	e	Wikidata Q18225297	derived	каапэратыўн	unknown	0	0	-	-	кааператыўны→каапэратыўны
каба-вердэ	loan	e	Wikidata Q1011	derived	каба-вэрдэ	unknown	0	0	-	-	Каба-Вердэ→Каба-Вэрдэ
кабасет	loan	e	Wikidata Q1024754	derived	кабасэт	unknown	0	0	-	-	Кабасет→Кабасэт
кабейн	loan	e	Wikidata Q8446	derived	кабэйн	unknown	0	0	-	-	Кабейн→Кабэйн
кабельтаў	loan	e	Wikidata Q899762	derived	кабэльтаў	unknown	0	0	-	-	Кабельтаў→кабэльтаў
кавадарці	loan	i	Wikidata Q158088	derived	кавадарцы	unknown	0	0	-	-	Кавадарці→Кавадарцы
каземат	loan	e	Wikidata Q89521	derived	казэмат	unknown	0	0	-	-	Каземат→Казэмат
кайзер	loan	e	Wikidata Q138340	derived	кайзэр	unknown	0	0	-	-	Кайзер→кайзэр
кайзерслаўтэрн	loan	e,l	Wikidata Q3758,Q8466	derived	кайзэрсьляўтэрн	unknown	0	0	-	-	Кайзерслаўтэрн→Кайзэрсьляўтэрн Кайзерслаўтэрн→Кайзэрсьляўтэрн
кайлан	loan	l	Wikidata Q435070	derived	кайлян	unknown	0	0	-	-	Кайлан→Кайлян
кайсер	loan	e	Wikidata Q48338	derived	кайсэр	unknown	0	0	-	-	Кайсеры→Кайсэры
кайсерыспор	loan	e	Wikidata Q608122	derived	кайсэрыспор	unknown	0	0	-	-	Кайсерыспор→Кайсэрыспор
какаштла	loan	l	Wikidata Q1024995	derived	какаштля	unknown	0	0	-	-	Какаштла→Какаштля
калабарацыянізм	loan	l	Wikidata Q263836,Q156744	derived	калябарацыянізм	unknown	0	0	-	-	калабарацыянізм→калябарацыянізм калабарацыянізм→калябарацыянізм
калабры	loan	l	Wikidata Q1458	derived	калябры	unknown	0	0	-	-	Калабрыя→Калябрыя
калабрыйск	loan	l	Wikidata Q1752540	derived	калябрыйск	unknown	0	0	-	-	Калабрыйскі→Калябрыйскі
каламары	loan	l	Wikidata Q737468	derived	калямары	unknown	0	0	-	-	Каламарыя→Калямарыя
каламат	loan	l	Wikidata Q167895	derived	калямат	unknown	0	0	-	-	Каламата→Калямата
каламбур	loan	l	Wikidata Q263668,Q13133448	derived	калямбур	unknown	0	0	-	-	каламбур→калямбур Каламбур→Калямбур
каланад	loan	l	Wikidata Q657100	derived	калянад	unknown	0	0	-	-	Каланада→калянада
каланіялізм	loan	l	Wikidata Q7167	derived	каляніялізм	unknown	0	0	-	-	каланіялізм→каляніялізм
калапс	loan	l	Wikidata Q329273	derived	каляпс	unknown	0	0	-	-	калапс→каляпс
каларада-спрынгс	loan	l	Wikidata Q49258	derived	калярада-спрынгс	unknown	0	0	-	-	Каларада-Спрынгс→Калярада-Спрынгс
калонія-дэль-сакрамент	loan	e,l	Wikidata Q56064	derived	калёнія-дэль-сакрамэнт	unknown	0	0	-	-	Калонія-дэль-Сакрамента→Калёнія-дэль-Сакрамэнта
калоры	loan	l	Wikidata Q130964	derived	калёры	unknown	0	0	-	-	калорыя→калёрыя
калос	loan	l	Wikidata Q1570519,Q41553	derived	калёс	unknown	0	0	-	-	Калос→Калёс Калос→Калёс
калтасінск	loan	i	Wikidata Q394716	derived	калтасынск	unknown	0	0	-	-	Калтасінскі→Калтасынскі
калумбійск	loan	l	Wikidata Q49088	derived	калюмбійск	unknown	0	0	-	-	Калумбійскі→Калюмбійскі
калыт	loan	l	Wikidata Q1999829	derived	каліт	unknown	0	0	-	-	Калыта→Каліта
кальмар-берг	loan	e	Wikidata Q676957	derived	кальмар-бэрг	unknown	0	0	-	-	Кальмар-Берг→Кальмар-Бэрг
кальюлайд	loan	l	Wikidata Q12366816	derived	кальюляйд	unknown	0	0	-	-	Кальюлайд→Кальюляйд
калізей	loan	e	Wikidata Q10285	derived	калізэй	unknown	0	0	-	-	Калізей→Калізэй
камбамбе	loan	e	Wikidata Q5472742	derived	камбамбэ	unknown	0	0	-	-	Камбамбе→Камбамбэ
камбейск	loan	e	Wikidata Q654010	derived	камбэйск	unknown	0	0	-	-	Камбейскі→Камбэйскі
камбербэтч	loan	e	Wikidata Q244674	derived	камбэрбэтч	unknown	0	0	-	-	Камбербэтч→Камбэрбэтч
камедыйн	loan	e	Wikidata Q2678111	derived	камэдыйн	unknown	0	0	-	-	камедыйны→камэдыйны
камедыйна	loan	e	Wikidata Q859369	derived	камэдыйна	unknown	0	0	-	-	камедыйная→камэдыйная
камелот	loan	e,l	Wikidata Q220437	derived	камэлёт	unknown	0	0	-	-	Камелот→Камэлёт
камелінакветны	loan	e	Wikidata Q290349	derived	камэлінакветны	unknown	0	0	-	-	Камелінакветныя→Камэлінакветныя
каменсалізм	loan	e	Wikidata Q191934	derived	камэнсалізм	unknown	0	0	-	-	каменсалізм→камэнсалізм
каментатар	loan	e	Wikidata Q1642960	derived	камэнтатар	unknown	0	0	-	-	каментатар→камэнтатар
камер-юнкер	loan	e	Wikidata Q1723189	derived	камэр-юнкер	unknown	0	0	-	-	камер-юнкер→камэр-юнкер
камергер	loan	e	Wikidata Q264323	derived	камэргер	unknown	0	0	-	-	камергер→камэргер
камерн	loan	e	Wikidata Q1146465,Q4146816	derived	камэрн	unknown	0	0	-	-	камерны→камэрны камерны→камэрны
камертон	loan	e	Wikidata Q201898	derived	камэртон	unknown	0	0	-	-	камертон→камэртон
каміла	loan	l	Wikidata Q236109	derived	каміля	unknown	0	0	-	-	Каміла→Каміля
канбер	loan	e	Wikidata Q3114	derived	канбэр	unknown	0	0	-	-	Канбера→Канбэра
канвентуальны	loan	e	Wikidata Q692799	derived	канвэнтуальны	unknown	0	0	-	-	Канвентуальныя→Канвэнтуальныя
канвергенцы	loan	e	Wikidata Q1516952	derived	канвэргенцы	unknown	0	0	-	-	Канвергенцыя→Канвэргенцыя
канверт	loan	e	Wikidata Q170124	derived	канвэрт	unknown	0	0	-	-	канверт→канвэрт
канектыкут	loan	e	Wikidata Q779	derived	канэктыкут	unknown	0	0	-	-	Канектыкут→Канэктыкут
канелонес	loan	e,l	Wikidata Q841342	derived	канэлёнэс	unknown	0	0	-	-	Канелонес→Канэлёнэс
канклаў	loan	l	Wikidata Q186431,Q116701124	derived	канкляў	unknown	0	0	-	-	Канклаў→канкляў Канклаў→Канкляў
кансепсьён	loan	e	Wikidata Q1880	derived	кансэпсьён	unknown	0	0	-	-	Кансепсьён→Кансэпсьён
кансерваван	loan	e	Wikidata Q1427463	derived	кансэрваван	unknown	0	0	-	-	Кансерваваны→кансэрваваны
кансерватар	loan	e	Wikidata Q17045056	derived	кансэрватар	unknown	0	0	-	-	кансерватары→кансэрватары
кансерватызм	loan	e	Wikidata Q7169	derived	кансэрватызм	unknown	0	0	-	-	кансерватызм→кансэрватызм
кансерватыўна	loan	e	Wikidata Q9626,Q822938	derived	кансэрватыўна	unknown	0	0	-	-	Кансерватыўная→Кансэрватыўная кансерватыўная→кансэрватыўная
кансерватыўна-хрысціянска	loan	e	Wikidata Q2632652	derived	кансэрватыўна-хрысьціянска	unknown	0	0	-	-	Кансерватыўна-Хрысціянская→Кансэрватыўна-Хрысьціянская
кансервацы	loan	e	Wikidata Q1479406	derived	кансэрвацы	unknown	0	0	-	-	кансервацыя→кансэрвацыя
